Country Name,Country Code,Series Name,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Peru,PER,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),0.06,0.09,0.11,0.08,..
Peru,PER,Proportion of seats held by women in national parliaments (%),27.69230769,30,26.15384615,40,40
Peru,PER,"Pupil-teacher ratio, primary",17.38724,..,..,..,..
Peru,PER,Rail lines (total route-km),..,..,..,..,..
Peru,PER,Refugee population by country or territory of asylum,2506,2850,4272,5790,6543
Peru,PER,Regulatory Quality: Estimate,0.44338277,0.517202258,0.471264184,0.063778646,0.20857498
Peru,PER,Risk of impoverishing expenditure for surgical care (% of people at risk),13.8,12.5,16.7,11.2,10.7
Peru,PER,Rule of Law: Estimate,-0.566928744,-0.520251691,-0.385730803,-0.531429529,-0.551391065
Peru,PER,"Share of youth not in education, employment or training, total (% of youth population)",17.749,16.873,25.676,22.695,22.779
Peru,PER,Statistical performance indicators (SPI): Overall score (scale 0-100),69.10625,68.84625,69.07958333,72.96666667,73.27166667
Peru,PER,"Suicide mortality rate (per 100,000 population)",2.8,2.8,..,..,..
Peru,PER,"Survival to age 65, female (% of cohort)",86.340776,86.389888,83.084015,78.503885,80.468493
Peru,PER,"Survival to age 65, male (% of cohort)",79.093208,79.538742,71.673491,69.475496,72.66549
Peru,PER,Total greenhouse gas emissions (kt of CO2 equivalent),97101.62001,100394.9369,89865.35382,..,..
Peru,PER,Total tax and contribution rate (% of profit),36.8,36.8,..,..,..
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",3.492,3.379,7.179,5.097,4.291
Peru,PER,Voice and Accountability: Estimate,0.215548977,0.265319765,0.247331381,0.175867528,0.051325444
Peru,PER,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Peru,PER,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Philippines,PHL,Access to electricity (% of population),94.2,95.3,96.4,97.5,94.8
Philippines,PHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,51.37,..
Philippines,PHL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),16.94095832,..,..,..,..
Philippines,PHL,"Air transport, passengers carried",43080118,47776892,10613531,6886922,..
Philippines,PHL,Compensation of employees (current LCU),9.87E+11,1.12E+12,1.18E+12,1.29E+12,1.38E+12
Philippines,PHL,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Philippines,PHL,Control of Corruption: Estimate,-0.576285362,-0.605999053,-0.510496736,-0.529578149,-0.540948451
Philippines,PHL,Cost of business start-up procedures (% of GNI per capita),24,23.3,..,..,..
Philippines,PHL,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Philippines,PHL,Current health expenditure (% of GDP),3.95,4.17,5.16,5.87,5.1
Philippines,PHL,Forest area (% of land area),23.87500419,23.99201798,24.10903176,24.22604554,..
Philippines,PHL,Fossil fuel energy consumption (% of total),..,..,..,..,..
Philippines,PHL,Gini index,42.3,..,..,40.7,..
Philippines,PHL,Government Effectiveness: Estimate,0.06222352,0.059996031,0.068197176,0.035662487,0.064777203
Philippines,PHL,"Hospital beds (per 1,000 people)",0.95,0.98,0.99,0.96,..
Philippines,PHL,Human capital index (HCI) (scale 0-1),0.549015582,..,0.515962124,..,..
Philippines,PHL,"Immunization, DPT (% of children ages 12-23 months)",75,71,71,57,72
Philippines,PHL,"Immunization, HepB3 (% of one-year-old children)",75,71,71,57,72
Philippines,PHL,"Immunization, measles (% of children ages 12-23 months)",77,75,72,57,69
Philippines,PHL,Individuals using the Internet (% of population),44.1,43.0266,53.7649,63.4019,75.2111
Philippines,PHL,"Inflation, consumer prices (annual %)",5.309346616,2.392065344,2.393162393,3.927180221,5.821158112
Philippines,PHL,"Intentional homicides (per 100,000 people)",5.204992711,4.315967818,..,..,..
Philippines,PHL,"Internally displaced persons, total displaced by conflict and violence (number of people)",301000,182000,153000,108000,102000
Philippines,PHL,Lending interest rate (%),6.1185,7.095833333,..,..,..
Philippines,PHL,"Life expectancy at birth, total (years)",71.689,71.865,72.119,69.266,72.187
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",..,96.27816772,98.47457123,..,..
Philippines,PHL,Logistics performance index: Overall (1=low to 5=high),2.9,..,..,..,3.3
Philippines,PHL,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Philippines,PHL,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Philippines,PHL,Mobile cellular subscriptions (per 100 people),123.9757392,151.5865313,133.3257005,143.4358742,144.0428223
Philippines,PHL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,16.9,..,..,..
Philippines,PHL,Multidimensional poverty headcount ratio (World Bank) (% of population),4.4,..,..,4.1,..
Philippines,PHL,Net migration,-15371,-24066,-41937,-80125,-69996
Philippines,PHL,Out-of-pocket expenditure (% of current health expenditure),50.44,48.79,44.56,44.61,45.95
Philippines,PHL,"Persistence to last grade of primary, total (% of cohort)",96.99108124,96.56411743,..,..,..
Philippines,PHL,"Physicians (per 1,000 people)",0.701,0.735,0.752,0.786,..
Philippines,PHL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,-1.096192241,-0.928045392,-0.778701365,-0.984003067,-0.712976396
Philippines,PHL,Population living in slums (% of urban population),37.3187,..,36.61565,..,..
Philippines,PHL,Pregnant women receiving prenatal care (%),..,..,..,..,..
Philippines,PHL,Prevalence of moderate or severe food insecurity in the population (%),41.2,42.7,43.8,44.7,..
Philippines,PHL,Prevalence of severe food insecurity in the population (%),3.2,4,4.8,5.7,..
Philippines,PHL,Prevalence of undernourishment (% of population),5.4,5,5.1,5.2,..
Philippines,PHL,"Primary completion rate, total (% of relevant age group)",110.8820038,101.0240021,98.11299896,91.10199738,87.98300171
Philippines,PHL,Profit tax (% of commercial profits),20.3,20.2,..,..,..
Philippines,PHL,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Philippines,PHL,Proportion of seats held by women in national parliaments (%),29.45205479,27.96052632,27.96052632,27.96052632,27.33118971
Philippines,PHL,"Pupil-teacher ratio, primary",..,..,..,..,..
Philippines,PHL,Rail lines (total route-km),..,..,..,..,..
Philippines,PHL,Refugee population by country or territory of asylum,631,680,709,801,856
Philippines,PHL,Regulatory Quality: Estimate,0.028766409,0.10019961,0.113156676,0.062373228,0.062785596
Philippines,PHL,Risk of impoverishing expenditure for surgical care (% of people at risk),29,30.3,33.2,28.1,25.9
Philippines,PHL,Rule of Law: Estimate,-0.564711273,-0.57369107,-0.650772929,-0.666893661,-0.518337488
Philippines,PHL,"Share of youth not in education, employment or training, total (% of youth population)",19.89,18.763,21.054,17.467,12.756
Philippines,PHL,Statistical performance indicators (SPI): Overall score (scale 0-100),75.87958333,75.72333333,79.48208333,83.74958333,83.37791667
Philippines,PHL,"Suicide mortality rate (per 100,000 population)",2.2,2.2,..,..,..
Philippines,PHL,"Survival to age 65, female (% of cohort)",80.741955,81.052182,81.47604,77.230674,81.715031
Philippines,PHL,"Survival to age 65, male (% of cohort)",73.279214,73.606736,74.097411,67.509029,74.008519
Philippines,PHL,Total greenhouse gas emissions (kt of CO2 equivalent),227857.6762,235302.3833,224971.7625,..,..
Philippines,PHL,Total tax and contribution rate (% of profit),42.9,43.1,..,..,..
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",2.338,2.237,2.522,3.398,2.598
Philippines,PHL,Voice and Accountability: Estimate,0.021107655,0.005802192,-0.106158271,-0.154584199,-0.056843475
Philippines,PHL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,82.3
Philippines,PHL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,84.8
Poland,POL,Access to electricity (% of population),100,100,100,100,100
Poland,POL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,95.72,..
Poland,POL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Poland,POL,"Air transport, passengers carried",9277538,10225516,2686258,3676185,..
Poland,POL,Compensation of employees (current LCU),95619000000,1.06E+11,1.13E+11,1.22E+11,1.35E+11
Poland,POL,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Poland,POL,Control of Corruption: Estimate,0.62305665,0.610989213,0.618777275,0.54642576,0.506694496
Poland,POL,Cost of business start-up procedures (% of GNI per capita),11.8,11.6,..,..,..
Poland,POL,"Current education expenditure, total (% of total expenditure in public institutions)",91.41780853,92.98815155,93.42729187,..,..
Poland,POL,Current health expenditure (% of GDP),6.31,6.46,6.5,6.44,6.68
Poland,POL,Forest area (% of land area),30.89460104,30.93985822,30.9770359,31.01927475,..
Poland,POL,Fossil fuel energy consumption (% of total),..,..,..,..,..
Poland,POL,Gini index,30.2,28.8,28.5,28.5,..
Poland,POL,Government Effectiveness: Estimate,0.546931207,0.512944579,0.324414283,0.254857361,0.25948903
Poland,POL,"Hospital beds (per 1,000 people)",6.44,6.09,6.11,..,..
Poland,POL,Human capital index (HCI) (scale 0-1),0.760222197,..,0.753088593,..,..
Poland,POL,"Immunization, DPT (% of children ages 12-23 months)",95,95,90,90,90
Poland,POL,"Immunization, HepB3 (% of one-year-old children)",91,91,90,90,90
Poland,POL,"Immunization, measles (% of children ages 12-23 months)",93,93,80,71,71
Poland,POL,Individuals using the Internet (% of population),77.5417,80.4359,83.1849,85.3749,86.9411
Poland,POL,"Inflation, consumer prices (annual %)",1.812951565,2.227478809,3.374469726,5.055027047,14.42945076
Poland,POL,"Intentional homicides (per 100,000 people)",0.708695945,0.657252098,0.692197,0.712649985,..
Poland,POL,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Poland,POL,Lending interest rate (%),..,..,..,..,..
Poland,POL,"Life expectancy at birth, total (years)",77.60243902,77.90487805,76.5,75.50243902,77.30487805
Poland,POL,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,99.80000305,..
Poland,POL,Logistics performance index: Overall (1=low to 5=high),3.54,..,..,..,3.6
Poland,POL,Losses due to theft and vandalism (% of annual sales for affected firms),..,3.4,..,..,..
Poland,POL,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Poland,POL,Mobile cellular subscriptions (per 100 people),125.3471416,125.7168536,128.4226449,132.058828,131.9444373
Poland,POL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,5.4,..,..,..
Poland,POL,Multidimensional poverty headcount ratio (World Bank) (% of population),..,0,..,..,..
Poland,POL,Net migration,-8736,-2974,-779,-2968,3366387
Poland,POL,Out-of-pocket expenditure (% of current health expenditure),20.79,20.44,20.03,20.31,..
Poland,POL,"Persistence to last grade of primary, total (% of cohort)",99.54192352,..,..,99.91172028,..
Poland,POL,"Physicians (per 1,000 people)",..,..,3.714,..,..
Poland,POL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,0.480340898,0.550631166,0.491565287,0.491801322,0.500283241
Poland,POL,Population living in slums (% of urban population),..,..,..,..,..
Poland,POL,Pregnant women receiving prenatal care (%),..,..,..,..,..
Poland,POL,Prevalence of moderate or severe food insecurity in the population (%),4.3,5.8,7.4,7.5,..
Poland,POL,Prevalence of severe food insecurity in the population (%),0,0,0.9,1,..
Poland,POL,Prevalence of undernourishment (% of population),2.5,2.5,2.5,2.5,..
Poland,POL,"Primary completion rate, total (% of relevant age group)",94.18228149,94.6803894,..,..,97.19225311
Poland,POL,Profit tax (% of commercial profits),14.5,14.5,..,..,..
Poland,POL,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),0,0,0,0,..
Poland,POL,Proportion of seats held by women in national parliaments (%),28.04347826,28.69565217,28.69565217,28.32244009,28.26086957
Poland,POL,"Pupil-teacher ratio, primary",..,..,..,..,..
Poland,POL,Rail lines (total route-km),18536,18538,18611,18620,..
Poland,POL,Refugee population by country or territory of asylum,12495,12658,2771,4875,971129
Poland,POL,Regulatory Quality: Estimate,0.874214768,1.013511658,0.850681961,0.831825614,0.71730566
Poland,POL,Risk of impoverishing expenditure for surgical care (% of people at risk),0.1,0.1,0.4,0.4,..
Poland,POL,Rule of Law: Estimate,0.376462787,0.390535206,0.520833731,0.427254051,0.430609286
Poland,POL,"Share of youth not in education, employment or training, total (% of youth population)",9.974,9.573,10.136,12.445,10.5
Poland,POL,Statistical performance indicators (SPI): Overall score (scale 0-100),88.55958333,89.07083333,89.24041667,91.0925,91.5725
Poland,POL,"Suicide mortality rate (per 100,000 population)",12.7,11.3,..,..,..
Poland,POL,"Survival to age 65, female (% of cohort)",89.537207,89.785609,89.940198,89.671039,89.781126
Poland,POL,"Survival to age 65, male (% of cohort)",75.751027,76.207624,75.895016,76.127479,76.620058
Poland,POL,Total greenhouse gas emissions (kt of CO2 equivalent),372925.7055,355380.9081,338383.8449,..,..
Poland,POL,Total tax and contribution rate (% of profit),40.7,40.8,..,..,..
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",3.835,3.267,3.155,3.268,2.811
Poland,POL,Voice and Accountability: Estimate,0.710193098,0.671857715,0.61527282,0.579481721,0.600356281
Poland,POL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Poland,POL,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Portugal,PRT,Access to electricity (% of population),100,100,100,100,100
Portugal,PRT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,92.65,..
Portugal,PRT,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Portugal,PRT,"Air transport, passengers carried",17367956,22047878.98,6219531.061,8056494.578,..
Portugal,PRT,Compensation of employees (current LCU),17149371046,17935600388,18438887141,19264350537,19625297275
Portugal,PRT,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Portugal,PRT,Control of Corruption: Estimate,0.806138754,0.745713294,0.72112143,0.742346644,0.72902143
Portugal,PRT,Cost of business start-up procedures (% of GNI per capita),2,1.9,..,..,..
